CODE_PRODUIT;CODE_ADHERENT;CODE_SITE;SURFACE_PREVISIONNELLE
CO0700;0000394864;D441;20
CO0700;0002036625;D652;6.83
CO0700;0002037562;D405;15
CO0700;0000103609;D456;15
CO0700;0000119218;D456;17
CO0700;0000142595;D456;18.37
CO0700;0000191049;D418;20.19
CO0700;0000250502;D456;12.3
CO0700;0000278090;D115;18.52
CO0700;0000279432;D116;21.45
CO0700;0000280937;D143;23.92
CO0700;0000282224;D116;10.36
CO0700;0000285777;D456;11.49
CO0700;0000288549;D116;13.21
CO0700;0000291564;D217;6
CO0700;0000292315;D209;27.59
CO0700;0000295449;D456;10
CO0700;0000300055;D116;3.06
CO0700;0000300489;D456;15.31
CO0700;0000300904;D116;10.3
CO0700;0000301128;D116;21.27
CO0700;0000421263;D116;23.83
CO0700;0000422880;D116;4.34
CO0700;0000423001;D115;6.7
CO0700;0000426356;D116;16.45
CO0700;0000426455;D116;12.13
CO0700;0000466081;D116;7.55
CO0700;0002037061;D456;13.45
CO0700;0002037092;D209;4.11
CO0700;0000301311;D617;19.39
CO0700;0000301390;D670;28.26
CO0700;0000302049;D670;15
CO0700;0000302095;D617;5
CO0700;0000302237;D617;20
CO0700;0000302370;D617;10
CO0700;0000390128;D617;5
CO0700;0000390200;D617;5
CO0700;0000390724;D617;15
CO0700;0000391522;D617;10.51
CO0700;0000391613;D617;27
CO0700;0000391823;D641;22.13
CO0700;0000392034;D670;113.77
CO0700;0000392201;D617;16.44
CO0700;0000392281;D617;8.36
CO0700;0000392517;D648;14
CO0700;0000392532;D617;10
CO0700;0000392787;D670;77.43
CO0700;0000394972;D641;20
CO0700;0000394977;D617;15
CO0700;0000394992;D617;10
CO0700;0000395063;D617;5
CO0700;0002036561;D641;12.81
CO0700;0000301053;D643;6.96
CO0700;0000301254;D643;3.33
CO0700;0000301327;D643;8.84
CO0700;0000301572;D643;6.76
CO0700;0000390061;D643;12
CO0700;0000390061;D656;12.51
CO0700;0000390207;D643;5.7
CO0700;0000390711;D643;11.67
CO0700;0000390965;D643;5.83
CO0700;0000391258;D643;7.9
CO0700;0000391287;D643;21.42
CO0700;0000391708;D643;12.65
CO0700;0000391784;D643;12.32
CO0700;0000392107;D643;20.56
CO0700;0000392196;D643;22.05
CO0700;0000392328;D643;6.46
CO0700;0000392529;D643;13.61
CO0700;0000392767;D643;7.82
CO0700;0000392790;D643;9.66
CO0700;0000392797;D643;14.76
CO0700;0000392808;D643;8.6
CO0700;0000392853;D643;42.19
CO0700;0000392855;D643;10.79
CO0700;0000392915;D643;15.03
CO0700;0000392924;D643;24.47
CO0700;0000392969;D643;19.85
CO0700;0000393000;D643;27.8
CO0700;0000393037;D643;24.13
CO0700;0000393059;D643;26.75
CO0700;0000393372;D643;9.78
CO0700;0000393731;D643;9.85
CO0700;0000394658;D643;3.88
CO0700;0000394695;D643;4.3
CO0700;0000395177;D643;11.57
CO0700;0000395453;D643;10.81
CO0700;0002036588;D643;5.82
CO0700;0000391794;D656;5
CO0700;0000391880;D656;10
CO0700;0000392019;D649;16.96
CO0700;0000392019;D653;23
CO0700;0000392063;D649;9
CO0700;0000392198;D649;8.34
CO0700;0000392500;D649;18
CO0700;0000392514;D649;17.89
CO0700;0002036777;D656;5
CO0700;0000246867;D665;33.31
CO0700;0000390030;D651;12.15
CO0700;0000390500;D672;13.96
CO0700;0000390658;D651;12.69
CO0700;0000391606;D651;14.29
CO0700;0000391676;D675;9.49
CO0700;0000391808;D651;16.68
CO0700;0000391951;D654;21.34
CO0700;0000392036;D675;26.13
CO0700;0000392183;D651;35.09
CO0700;0000392199;D651;31.81
CO0700;0000392261;D405;28.16
CO0700;0000392515;D649;16.03
CO0700;0000392523;D651;20.28
CO0700;0000392626;D651;13.36
CO0700;0000392727;D651;15.38
CO0700;0000392868;D675;40.34
CO0700;0000392960;D675;20.49
CO0700;0000301543;D644;10
CO0700;0000301835;D645;15.04
CO0700;0000301853;D641;12.5
CO0700;0000301875;D641;14.69
CO0700;0000301966;D644;20
CO0700;0000302163;D645;7.5
CO0700;0000390986;D645;20
CO0700;0000391289;D644;19
CO0700;0000391289;D645;19.91
CO0700;0000391576;D283;18.24
CO0700;0000391630;D644;70
CO0700;0000391740;D644;20
CO0700;0000391846;D645;7
CO0700;0000391846;D647;12
CO0700;0000391883;D644;20
CO0700;0000392115;D645;9.45
CO0700;0000392348;D644;12
CO0700;0000392403;D647;5
CO0700;0000392709;D647;64.21
CO0700;0000392864;D645;10.1
CO0700;0000392893;D647;18.35
CO0700;0000393859;D682;23.38
CO0700;0000394753;D645;20
CO0700;0000394772;D644;16.5
CO0700;0000394779;D645;10
CO0700;0000394822;D645;25
CO0700;0000394891;D645;12.5
CO0700;0002036508;D647;25.84
CO0700;0002037187;D644;10
CO0700;0000300993;D682;10
CO0700;0000301498;D682;20
CO0700;0000301503;D682;17.02
CO0700;0000301834;D660;26.74
CO0700;0000301834;D671;5
CO0700;0000302253;D661;30.26
CO0700;0000390109;D660;7.9
CO0700;0000390353;D661;15.04
CO0700;0000390360;D661;20.98
CO0700;0000390447;D637;8.15
CO0700;0000390887;D637;9.6
CO0700;0000391155;D661;23.33
CO0700;0000391226;D682;25
CO0700;0000391375;D682;23.43
CO0700;0000391497;D682;27
CO0700;0000391620;D660;10.65
CO0700;0000391632;D661;14.64
CO0700;0000391681;D661;15.82
CO0700;0000391697;D661;16.85
CO0700;0000392186;D661;6.69
CO0700;0000392273;D660;16.48
CO0700;0000392445;D661;20
CO0700;0000392445;D662;15
CO0700;0000392489;D660;20.59
CO0700;0000392498;D660;14.96
CO0700;0000392513;D660;10
CO0700;0000392541;D637;14.54
CO0700;0000392564;D661;50.88
CO0700;0000392647;D661;34.16
CO0700;0000392775;D662;9.11
CO0700;0000392775;D671;11
CO0700;0000392835;D660;15.92
CO0700;0000392859;D660;11.23
CO0700;0000392859;D674;6
CO0700;0000393538;D660;15
CO0700;0000393602;D637;4
CO0700;0000394116;D682;10
CO0700;0000394635;D671;14.83
CO0700;0000394833;D660;11.07
CO0700;0000394962;D660;9.84
CO0700;0000394962;D661;7.8
CO0700;0000395060;D682;15
CO0700;0000395297;D671;12.08
CO0700;0000395319;D682;32.67
CO0700;0000395410;D637;7.53
CO0700;0002036646;D661;16.21
CO0700;0002036750;D661;13.11
CO0700;0002037144;D682;32.64
CO0700;0000301306;D610;13.15
CO0700;0000301377;D609;6.4
CO0700;0000301389;D611;16.52
CO0700;0000301812;D610;14.31
CO0700;0000301874;D621;7.2
CO0700;0000302365;D616;6.94
CO0700;0000390036;D620;9.61
CO0700;0000390257;D620;10.32
CO0700;0000390443;D620;4.94
CO0700;0000390506;D604;30.12
CO0700;0000391309;D622;100.48
CO0700;0000391328;D610;34.11
CO0700;0000391485;D609;27.06
CO0700;0000391504;D620;14.42
CO0700;0000391802;D620;36.9
CO0700;0000391804;D620;14.8
CO0700;0000391840;D620;21.54
CO0700;0000391848;D610;20.2
CO0700;0000391887;D620;13.27
CO0700;0000392018;D622;15.21
CO0700;0000392177;D610;33.85
CO0700;0000392233;D681;52.52
CO0700;0000392242;D610;46.19
CO0700;0000392555;D601;52.58
CO0700;0000392611;D616;103.89
CO0700;0000392657;D622;21.95
CO0700;0000392671;D622;68.76
CO0700;0000392736;D620;23.52
CO0700;0000392737;D604;11.61
CO0700;0000392740;D609;142.64
CO0700;0000392753;D610;42.93
CO0700;0000392783;D620;9.36
CO0700;0000393181;D610;12.94
CO0700;0000393275;D681;38.39
CO0700;0000394299;D272;11.64
CO0700;0000394624;D610;1.31
CO0700;0000394757;D610;15.82
CO0700;0000394767;D610;22.01
CO0700;0000394780;D610;37.91
CO0700;0000394806;D602;24.79
CO0700;0000395001;D610;31.22
CO0700;0002036645;D512;12.61
CO0700;0002037120;D620;2.89
CO0700;0002037406;D622;13.92
CO0700;0002037524;D610;10.45
CO0700;0000033402;D632;29.74
CO0700;0000254878;D404;7.17
CO0700;0000281553;D633;20
CO0700;0000301446;D633;5.06
CO0700;0000301908;D402;12.82
CO0700;0000302101;D659;5.87
CO0700;0000387912;D624;64.22
CO0700;0000390073;D631;2.07
CO0700;0000390908;D021;9.94
CO0700;0000391251;D652;20
CO0700;0000391251;D659;33.89
CO0700;0000391407;D659;19.88
CO0700;0000391570;D633;28.27
CO0700;0000391658;D659;22.55
CO0700;0000391672;D633;24.88
CO0700;0000391756;D659;20
CO0700;0000391781;D633;22.8
CO0700;0000391900;D666;25
CO0700;0000392105;D659;29.88
CO0700;0000392268;D666;15
CO0700;0000392878;D659;23.47
CO0700;0000392921;D659;40
CO0700;0000392921;D674;65
CO0700;0000393322;D633;6.04
CO0700;0000394191;D631;12.88
CO0700;0000394265;D633;17.53
CO0700;0000394349;D633;4.11
CO0700;0000395409;D633;6.08
CO0700;0000029295;D605;13.27
CO0700;0000033181;D603;35.34
CO0700;0000033539;D605;20
CO0700;0000034298;D605;14.32
CO0700;0000046122;D603;11.15
CO0700;0000088043;D605;7.7
CO0700;0000300374;D603;8.49
CO0700;0000390681;D605;17
CO0700;0000391422;D067;9.43
CO0700;0000391542;D605;20
CO0700;0000391753;D664;13.61
CO0700;0000392276;D007;9.16
CO0700;0000394173;D603;26
CO0700;0000394173;D605;18.15
CO0700;0000394395;D605;19.75
CO0700;0000394966;D605;5
CO0700;0000395430;D613;7.18
CO0700;0000395445;D605;18.3
CO0700;0002037284;D067;20.74
CO0700;0000017571;D613;16.11
CO0700;0000030489;D613;29.28
CO0700;0000033467;D006;19.47
CO0700;0000033723;D605;10
CO0700;0000033881;D613;35.99
CO0700;0000033925;D613;40
CO0700;0000033927;D613;22.35
CO0700;0000034266;D613;20
CO0700;0000045303;D613;24.01
CO0700;0000053442;D674;23.05
CO0700;0000060140;D613;30.85
CO0700;0000076863;D605;10.54
CO0700;0000081799;D007;12
CO0700;0000084419;D007;10.1
CO0700;0000087941;D605;24
CO0700;0000301020;D613;20
CO0700;0000301804;D613;0.72
CO0700;0000302271;D674;6.7
CO0700;0000302366;D605;39.96
CO0700;0000382727;D614;12.59
CO0700;0000391101;D613;9.63
CO0700;0000391509;D614;11.84
CO0700;0000391692;D613;17.75
CO0700;0000391737;D605;12.85
CO0700;0000391737;D613;20
CO0700;0000391870;D674;30.02
CO0700;0000392576;D613;24.37
CO0700;0000394325;D613;4
CO0700;0000394482;D674;13.13
CO0700;0002037479;D006;9.28
CO0700;0000005333;D019;20.7
CO0700;0000011553;D625;10
CO0700;0000025342;D019;65.45
CO0700;0000032580;D605;10
CO0700;0000033478;D603;32.24
CO0700;0000033527;D019;23.06
CO0700;0000033725;D007;7
CO0700;0000033758;D625;16.79
CO0700;0000033935;D603;47.53
CO0700;0000034001;D019;14.4
CO0700;0000038908;D019;8.01
CO0700;0000040571;D021;37.55
CO0700;0000044548;D625;25.05
CO0700;0000059135;D019;93.7
CO0700;0000067233;D019;19.05
CO0700;0000075315;D625;15.22
CO0700;0000088083;D019;30
CO0700;0000300959;D021;27
CO0700;0000302234;D051;14.35
CO0700;0000302445;D603;20.77
CO0700;0000302576;D605;7.58
CO0700;0000383849;D019;10
CO0700;0000383849;D517;32.22
CO0700;0000390894;D019;21.66
CO0700;0000391204;D603;11.91
CO0700;0000391408;D625;33.51
CO0700;0000391927;D603;47.99
CO0700;0000392573;D614;26.04
CO0700;0000392653;D603;10.59
CO0700;0000394906;D614;27.59
CO0700;0000395399;D625;24
CO0700;0002037001;D603;18.77
CO0700;0000300961;D669;35.63
CO0700;0000301073;D669;28.94
CO0700;0000301618;D666;2.04
CO0700;0000302243;D666;20
CO0700;0000302254;D631;16.46
CO0700;0000302502;D666;9.98
CO0700;0000302553;D666;30
CO0700;0000302663;D666;4.1
CO0700;0000390396;D667;14.47
CO0700;0000390797;D669;7.98
CO0700;0000390958;D667;13.61
CO0700;0000391396;D667;9.35
CO0700;0000391552;D618;11.52
CO0700;0000391669;D669;29.36
CO0700;0000391726;D669;16.57
CO0700;0000391757;D666;20
CO0700;0000392086;D669;13.33
CO0700;0000392103;D666;10.12
CO0700;0000392175;D669;29.01
CO0700;0000392250;D666;31.94
CO0700;0000392669;D666;10.63
CO0700;0000392768;D666;43.11
CO0700;0000393355;D666;16.66
CO0700;0000393811;D666;3.45
CO0700;0000393925;D663;5
CO0700;0000394206;D666;13.5
CO0700;0000394283;D667;20
CO0700;0000394322;D666;19.84
CO0700;0000394367;D663;30
CO0700;0000394847;D674;7.7
CO0700;0000394878;D666;2.76
CO0700;0000394904;D669;20.23
CO0700;0000395153;D667;7.54
CO0700;0000395252;D669;7.06
CO0700;0000395408;D671;4.41
CO0700;0002036932;D669;10.37
CO0700;0000010541;D674;11.52
CO0700;0000033314;D664;91.05
CO0700;0000301136;D674;30.13
CO0700;0000301594;D674;22.32
CO0700;0000302056;D287;10
CO0700;0000302330;D620;8.36
CO0700;0000390123;D272;15.45
CO0700;0000390143;D664;56.39
CO0700;0000390259;D620;4.61
CO0700;0000390746;D662;11.66
CO0700;0000390993;D662;9.02
CO0700;0000391178;D674;50.09
CO0700;0000391180;D620;9.1
CO0700;0000391183;D620;24.74
CO0700;0000391423;D622;27.88
CO0700;0000391452;D622;14.92
CO0700;0000391511;D681;22.1
CO0700;0000391526;D662;4.22
CO0700;0000391533;D622;8.91
CO0700;0000391541;D626;10
CO0700;0000391715;D664;15.81
CO0700;0000391750;D662;15.43
CO0700;0000391876;D287;10
CO0700;0000391930;D283;13.8
CO0700;0000392187;D626;10.73
CO0700;0000392286;D620;18.36
CO0700;0000392288;D662;14.99
CO0700;0000392518;D674;34.52
CO0700;0000392707;D681;24.31
CO0700;0000392728;D674;84.38
CO0700;0000392769;D644;15
CO0700;0000392932;D272;45.09
CO0700;0000392951;D681;22.15
CO0700;0000393191;D662;9.01
CO0700;0000393306;D674;32.33
CO0700;0000393433;D674;15.34
CO0700;0000393649;D674;8.51
CO0700;0000393766;D622;15.42
CO0700;0000393800;D626;26.83
CO0700;0000393911;D674;13.82
CO0700;0000393941;D660;9
CO0700;0000394011;D674;35.42
CO0700;0000394138;D287;10
CO0700;0000394898;D622;11.37
CO0700;0002036917;D674;16.31
CO0700;0002036979;D662;22.12
CO0700;0002037272;D674;3.65
CO0700;0000301063;D658;13
CO0700;0000301218;D657;20
CO0700;0000301394;D657;9.7
CO0700;0000301892;D673;9.37
CO0700;0000390056;D673;5.83
CO0700;0000390314;D657;12
CO0700;0000390583;D657;16.03
CO0700;0000390835;D680;5.67
CO0700;0000391197;D658;22
CO0700;0000391259;D673;12.63
CO0700;0000391814;D657;10
CO0700;0000391960;D657;11.65
CO0700;0000391989;D657;16
CO0700;0000392028;D657;12.15
CO0700;0000392056;D658;7.53
CO0700;0000392181;D618;18.75
CO0700;0000392181;D657;10
CO0700;0000392507;D657;30
CO0700;0000392508;D657;11.8
CO0700;0000392510;D657;40
CO0700;0000392763;D657;9.71
CO0700;0000392881;D658;11.84
CO0700;0000392997;D657;8.34
CO0700;0000393036;D657;7
CO0700;0000393593;D680;21.25
CO0700;0000394335;D657;9.91
CO0700;0000394794;D680;20
CO0700;0000394829;D658;30
CO0700;0000394831;D673;5
CO0700;0000394863;D658;25
CO0700;0000395394;D657;10.96
CO0700;0000001801;D519;21.19
CO0700;0000004679;D054;30
CO0700;0000006384;D519;6.09
CO0700;0000012382;D009;45.09
CO0700;0000012395;D503;58.79
CO0700;0000019713;D056;15
CO0700;0000032329;D056;25.49
CO0700;0000033253;D009;30
CO0700;0000033293;D503;44.14
CO0700;0000034079;D009;42.33
CO0700;0000034088;D614;7.9
CO0700;0000045671;D044;50
CO0700;0000046757;D054;18.93
CO0700;0000081335;D059;25.12
CO0700;0000085461;D056;24.39
CO0700;0000086463;D044;35
CO0700;0000089432;D014;8.26
CO0700;0000091384;D501;23.4
CO0700;0000299896;D014;24.6
CO0700;0000300503;D503;14.07
CO0700;0000300507;D052;40.62
CO0700;0000300725;D503;17.45
CO0700;0000300739;D056;11.58
CO0700;0000302188;D009;24.17
CO0700;0000394851;D014;14.01
CO0700;0002036939;D009;27.93
CO0700;0002037208;D503;35.39
CO0700;0002037255;D014;9.3
CO0700;0000060505;D012;25.03
CO0700;0000002655;D032;14.36
CO0700;0000020432;D012;9.09
CO0700;0000021055;D001;13.07
CO0700;0000033355;D032;23.45
CO0700;0000033963;D512;4.67
CO0700;0000039887;D013;11.05
CO0700;0000050421;D012;21.22
CO0700;0000088074;D013;8.82
CO0700;0000095972;D013;49
CO0700;0000097906;D013;13.83
CO0700;0000300090;D512;21.95
CO0700;0000301149;D512;7.13
CO0700;0000301217;D031;23.12
CO0700;0000380697;D512;29.2
CO0700;0000382523;D512;12.89
CO0700;0000599033;D013;18.3
CO0700;0000010182;D041;12
CO0700;0000031760;D031;15.32
CO0700;0000033142;D041;15
CO0700;0000033310;D041;9.37
CO0700;0000033396;D033;8.5
CO0700;0000033934;D041;16
CO0700;0000048701;D041;16.5
CO0700;0000300095;D031;10
CO0700;0000300704;D031;8
CO0700;0000301089;D033;12.99
CO0700;0000301181;D033;18
CO0700;0000301319;D031;22
CO0700;0000301388;D041;12
CO0700;0000302333;D031;20.89
CO0700;0000302446;D508;16
CO0700;0000505235;D065;4.5
CO0700;0002036604;D012;20
CO0700;0000033165;D049;42
CO0700;0000033458;D524;0.01
CO0700;0000033465;D068;12
CO0700;0000052046;D068;20
CO0700;0000087016;D049;10.99
CO0700;0000087748;D068;33
CO0700;0000088111;D049;15
CO0700;0000299939;D068;23.5
CO0700;0000301009;D049;2.56
CO0700;0000301881;D038;0.01
CO0700;0000302571;D524;49
CO0700;0000386946;D507;15
CO0700;0002036571;D049;12
CO0700;0000033201;D018;17
CO0700;0000033401;D026;19
CO0700;0000033493;D026;27
CO0700;0000033718;D026;18
CO0700;0000033750;D062;9
CO0700;0000041408;D015;11
CO0700;0000059120;D015;17.93
CO0700;0000300882;D026;5.7
CO0700;0000301873;D026;34
CO0700;0000382236;D026;17.5
CO0700;0000033280;D026;40.93
CO0700;0000033312;D508;15
CO0700;0000033710;D026;27.19
CO0700;0000033982;D026;19.06
CO0700;0000034043;D031;30
CO0700;0000034187;D508;32.25
CO0700;0000045542;D508;34.9
CO0700;0000054346;D026;28.96
CO0700;0000090023;D508;38
CO0700;0000299917;D026;16
CO0700;0000300929;D508;8.38
CO0700;0000301257;D508;32.5
CO0700;0000302432;D026;16.1
CO0700;0000380668;D508;11.89
CO0700;0000380671;D508;16
CO0700;0000382808;D508;4.6
CO0700;0000382813;D508;42.85
CO0700;0000382816;D508;46.36
CO0700;0000382819;D508;30.23
CO0700;0000384032;D508;30
CO0700;0000385408;D508;11.92
CO0700;0000386891;D508;20
CO0700;0000006335;D054;9.72
CO0700;0000033226;D052;30
CO0700;0000033926;D054;34.64
CO0700;0000045199;D044;20
CO0700;0000380138;D044;3
CO0700;0000599106;D513;17.57
CO0700;0000300005;D514;25
CO0700;0000301672;D511;20
CO1100;0000385915;D509;11.5
CO0700;0000301944;D066;11
CO0700;0000302638;D514;23
CO0700;0000302639;D514;40.5
IR100;0000385915;D509;16
CO0700;0000386309;D514;5.15
CO0700;0000386368;D514;6
CO0700;0000386731;D514;12.81
CO0700;0000302659;D710;5
CO0700;0000366808;D710;12.48
CO0700;0000367051;D710;4
CO0700;0000367368;D710;55
CO0700;0000367395;D710;15
CO0700;0000367397;D710;20
CO0700;0000367874;D710;9
CO0700;0000368222;D710;24
CO0700;0000368291;D710;9
CO0700;0000368367;D710;16.29
CO0700;0000368536;D710;10
CO0700;0000368769;D710;11.85
CO0700;0000368884;D710;17
CO0700;0000363109;D707;12
CO0700;0000363577;D705;8.99
CO0700;0000363583;D707;8
CO0700;0000364220;D707;8
CO0700;0000364515;D707;8
CO0700;0000364516;D705;8
CO0700;0000364563;D705;4
CO0700;0000364852;D705;7
CO0700;0000365174;D707;7
CO0700;0002037302;D705;6
CO0700;0000302436;D700;11
CO0700;0000302532;D703;20
CO0700;0000366929;D703;12.27
CO0700;0000367207;D703;20
CO0700;0000367210;D703;12.5
CO0700;0002037143;D703;8
CO0700;0000301981;D707;15
CO0700;0000366228;D707;7.92
CO0700;0002037165;D707;3.76
CO0715;0000393008;D621;11.072
CO0715;0002036910;D621;3.472
CO0715;0002037049;D627;19.177
CO0715;0000394046;D677;16.674
CO0715;0000394488;D678;6.98
CO0715;0002037051;D608;15.038
CO0715;0000301400;D639;14.514
CO0715;0000302489;D639;8.578
CO0715;0000392648;D629;5.178
CO0715;0000394301;D629;32.433
CO0715;0002036838;D631;2.943
CO0715;0000033958;D017;7.727
CO0715;0000300724;D411;34.406
CO0715;0000502492;D411;5.658
CO0715;0000254878;D631;5.47
CO0715;0000302010;D631;2.518
CO0715;0000390073;D631;6.349
CO0715;0000391315;D631;12.291
CO0715;0000391896;D631;9.35
CO0715;0000391961;D631;16.135
CO0715;0000394954;D631;7.078
CO0715;0000390583;D657;2.771
CO0715;0000390835;D680;4.153
CO0715;0000391188;D673;3.61
CO0715;0000391197;D658;13.967
CO0715;0000391635;D673;3.6
CO0715;0000392842;D657;7.558
CO0715;0000395394;D657;10.771
CO0715;0000012382;D009;14.667
CO0715;0000012395;D009;20.862
CO0715;0000301185;D056;3.1
CO0715;0000301335;D014;7.108
CO0715;0000301486;D519;21.27
CO0801;0000391421;D621;11.97
CO0801;0000394799;D611;11.99
CO0801;0002036910;D621;18.89
CO0801;0000392379;D612;5.89
CO0801;0000392685;D638;23
CO0801;0000394351;D624;13.73
CO0801;0000394754;D612;21.46
CO0801;0000394858;D609;3
CO0801;0000391185;D677;6.61
CO0801;0000391228;D679;30
CO0801;0000391372;D677;30
CO0801;0000392247;D676;40
CO0801;0000393297;D677;4.04
CO0801;0000393908;D677;14.87
CO0801;0000394546;D638;20.2
CO0801;0002036725;D677;8.98
CO0801;0000301649;D679;12.68
CO0801;0000383650;D520;7.81
CO0801;0000385368;D606;134.12
CO0801;0000387928;D679;34.74
CO0801;0000391290;D639;25.85
CO0801;0000391601;D639;9.71
CO0801;0000392980;D679;123
CO0801;0002037047;D639;36.73
CO0801;0000301263;D685;12
CO0801;0000302352;D639;18.5
CO0801;0000391415;D638;10
CO0801;0000393004;D639;29.03
CO0801;0002037328;D624;19.08
CO0801;0000300713;D519;12.16
CO0801;0000301790;D519;19.58
CO0801;0000301274;D705;14
CO0801;0000231038;D635;23.4
CO0801;0000255103;D635;42
CO0801;0000256562;D635;13
CO0801;0000265587;D404;14
CO0801;0000297297;D404;18.5
CO0801;0000298575;D635;10
CO0801;0000301189;D635;18
CO0801;0000301694;D404;7
CO0801;0000394429;D404;7.8
CO0801;0000436650;D404;20
CO0801;0002036838;D404;4.83
CO0801;0002036889;D635;9
CO0801;0000248705;D416;7.81
CO0801;0000059232;D214;25
CO0801;0000087920;D065;17.12
CO0801;0000290057;D128;7.5
CO0801;0000455001;D464;30
CO0801;0000459388;D464;25
CO0801;0000501814;D202;40
CO0801;0000301654;D222;16.33
CO0801;0000301436;D644;20
CO0801;0002036940;D644;15
CO0801;0002036869;D642;10.72
CO0801;0000429546;D143;12
CO0801;0000391522;D617;2.15
CO0801;0000392532;D617;4.74
CO0801;0000391780;D643;14.26
CO0801;0000246867;D665;27.13
CO0801;0000300993;D682;6
CO0801;0000301498;D682;20
CO0801;0000391226;D682;4
CO0801;0000391375;D682;4.02
